id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ARHGAP12	3	0.79458	0.82743	1.0	13532	0	0.031875	0.58594	0.59854	0.964735	10599	1	0.031875
CAPN6	4	0.7946	0.82743	1.0	13533	0	-0.010191	0.44564	0.50018	0.944115	9072	1	-0.010191
CRAMP1L	4	0.79464	0.82743	1.0	13534	0	0.070252	0.36117	0.43102	0.930863	7932	2	0.070252
ALYREF	3	0.79469	0.82743	1.0	13535	0	-0.039742	0.43142	0.49499	0.944115	8919	1	-0.039742
B3GNT7	3	0.79484	0.82744	1.0	13536	0	0.067076	0.66559	0.66011	0.970143	11597	1	0.067076
STK10	3	0.79487	0.82744	1.0	13537	0	0.0023989	0.3072	0.38502	0.921654	7168	1	0.0023989
SLC12A4	5	0.7949	0.82744	1.0	13538	1	-0.05764	0.91972	0.90116	0.990189	15580	0	-0.05764
UBE2D1	3	0.79495	0.82744	1.0	13539	0	0.048257	0.81162	0.78921	0.982933	13751	0	0.048257
GRIN1	4	0.79511	0.82744	1.0	13540	0	-0.03894	0.92966	0.9132	0.990189	15796	0	-0.03894
PFDN4	2	0.79516	0.82744	1.0	13541	0	0.2235	0.46358	0.51228	0.9473	9260	1	0.2235
SAFB	2	0.79534	0.82744	1.0	13542	0	0.13127	0.35733	0.42833	0.93014	7893	1	0.13127
COX17	2	0.79536	0.82744	1.0	13543	0	0.96253	0.0038822	0.0054143	0.25943	361	1	0.96253
ATG9A	3	0.79536	0.82744	1.0	13544	0	0.23263	0.028677	0.055613	0.694174	1372	2	0.23263
MTSS1	2	0.7954	0.82744	1.0	13545	0	0.10153	0.46214	0.51158	0.9473	9245	1	0.10153
ZNF561	2	0.79543	0.82744	1.0	13546	0	0.20269	0.50778	0.54054	0.953879	9714	1	0.20269
SKAP2	3	0.79552	0.82744	1.0	13547	0	0.16791	0.17499	0.25297	0.876357	4948	1	0.16791
CACNG8	3	0.79559	0.82745	1.0	13548	0	0.075659	0.5838	0.59848	0.964735	10575	1	0.075659
OR51F2	2	0.7956	0.82745	1.0	13549	0	0.11407	0.46956	0.51578	0.948301	9321	1	0.11407
TIPRL	2	0.79565	0.82778	1.0	13550	0	0.17197	0.38833	0.45428	0.936681	8318	1	0.17197
SAMD12	5	0.79567	0.82779	1.0	13552	1	0.086188	0.20424	0.28322	0.891136	5448	2	0.086188
IDH3A	4	0.79567	0.82779	1.0	13551	0	-0.081025	0.85942	0.83584	0.984609	14542	0	-0.081025
PLAC1L	4	0.7957	0.82779	1.0	13553	0	-0.043741	0.15437	0.23083	0.857434	4568	1	-0.043741
FAM107A	4	0.7958	0.82809	1.0	13554	0	0.18537	0.24217	0.32581	0.915131	6116	2	0.18537
FER	2	0.79583	0.82809	1.0	13555	0	0.070797	0.65231	0.64778	0.970143	11412	0	0.070797
COMMD2	4	0.79586	0.82809	1.0	13556	0	0.10581	0.42449	0.4887	0.944115	8812	2	0.10581
CTSK	6	0.79592	0.82809	1.0	13557	1	0.033227	0.39564	0.46715	0.944115	8403	2	0.033227
PLXND1	6	0.79602	0.82809	1.0	13558	1	0.0036141	0.55212	0.57553	0.964735	10215	1	0.0036141
FBRSL1	2	0.79605	0.82809	1.0	13559	0	0.12329	0.44179	0.49931	0.944115	9031	1	0.12329
ZNF513	4	0.79606	0.82809	1.0	13560	0	-0.014035	0.082732	0.13636	0.800993	2893	1	-0.014035
HK3	2	0.79607	0.82809	1.0	13562	0	0.24814	0.15151	0.22878	0.857434	4515	1	0.24814
STOML2	3	0.79607	0.82809	1.0	13561	0	0.27238	0.093993	0.15338	0.815256	3212	2	0.27238
NRCAM	3	0.79611	0.82816	1.0	13563	0	0.049343	0.59474	0.60423	0.964735	10693	1	0.049343
NDRG2	5	0.79621	0.82816	1.0	13564	1	-0.071526	0.20565	0.28494	0.893975	5472	1	-0.071526
PHPT1	3	0.79624	0.82816	1.0	13565	0	0.17603	0.16028	0.23512	0.857434	4690	2	0.17603
TATDN3	3	0.79627	0.82816	1.0	13566	0	0.036559	0.22351	0.3078	0.908953	5805	1	0.036559
PKDREJ	2	0.7963	0.82816	1.0	13567	0	0.11198	0.44537	0.50015	0.944115	9070	1	0.11198
FAM161A	6	0.79642	0.82816	1.0	13568	1	0.16546	0.065196	0.11356	0.797829	2401	4	0.16546
MZF1	3	0.79643	0.82816	1.0	13569	0	0.025304	0.6365	0.63326	0.968392	11197	1	0.025304
HLCS	4	0.79663	0.82823	1.0	13570	0	-0.0013043	0.62349	0.62205	0.967152	11021	1	-0.0013043
RIPK4	3	0.79675	0.82823	1.0	13571	0	-0.012407	0.42237	0.48788	0.944115	8783	1	-0.012407
MASP1	6	0.79679	0.82823	1.0	13572	1	0.090014	0.021297	0.041431	0.633609	1121	3	0.090014
PINX1	4	0.7968	0.82823	1.0	13573	0	0.0071251	0.6879	0.67552	0.970143	11911	1	0.0071251
PRR5L	3	0.79687	0.82823	1.0	13574	0	0.10606	0.15626	0.23302	0.857434	4612	2	0.10606
GP2	6	0.79689	0.82823	1.0	13575	1	0.18471	0.02554	0.048924	0.664625	1263	4	0.18471
IL31	2	0.79696	0.82881	1.0	13576	0	0.22468	0.24811	0.33264	0.91976	6210	1	0.22468
HOOK1	2	0.797	0.82881	1.0	13577	0	0.18859	0.37268	0.44235	0.931838	8092	1	0.18859
ALG11	4	0.79701	0.82881	1.0	13578	0	0.45282	0.04455	0.088326	0.797829	1861	2	0.45282
TPRN	4	0.79703	0.82881	1.0	13579	0	-0.096321	0.95843	0.94756	0.993803	16313	0	-0.096321
VCX3B	2	0.7971	0.82881	1.0	13580	0	0.13404	0.51865	0.54992	0.956592	9845	1	0.13404
PSG9	4	0.7972	0.82882	1.0	13581	0	-0.044756	0.90526	0.88473	0.989673	15320	0	-0.044756
ASIC4	6	0.79722	0.82882	1.0	13582	1	0.01806	0.41596	0.4825	0.944115	8685	2	0.01806
UGT2B7	6	0.79727	0.82912	1.0	13583	1	0.099101	0.5014	0.53731	0.953396	9661	2	0.099101
ZBTB24	4	0.79727	0.82912	1.0	13584	0	0.037719	0.42926	0.49434	0.944115	8875	2	0.037719
ANAPC10	4	0.79741	0.82912	1.0	13585	0	0.024882	0.77762	0.75595	0.97748	13224	1	0.024882
KIF6	3	0.79766	0.82912	1.0	13586	0	0.15174	0.21252	0.29419	0.899746	5594	2	0.15174
GLUD2	2	0.79776	0.82912	1.0	13587	0	0.16171	0.11364	0.18174	0.8353	3735	1	0.16171
CCIN	2	0.7978	0.82912	1.0	13588	0	0.23683	0.1255	0.19869	0.839266	4033	1	0.23683
CAAP1	5	0.79783	0.82912	1.0	13589	1	-0.0061728	0.20246	0.28061	0.888692	5420	1	-0.0061728
METTL21B	4	0.79793	0.82912	1.0	13590	0	0.14687	0.10172	0.16219	0.815256	3403	2	0.14687
8-Mar	4	0.79797	0.82912	1.0	13591	0	0.021955	0.28129	0.3641	0.91976	6789	1	0.021955
RNF20	3	0.79813	0.82913	1.0	13592	0	0.27766	0.19812	0.27633	0.888409	5337	2	0.27766
NAGLU	3	0.79826	0.82913	1.0	13593	0	0.06947	0.092657	0.1515	0.815256	3181	1	0.06947
HDHD3	2	0.79832	0.82913	1.0	13594	0	0.050927	0.68288	0.67156	0.970143	11834	0	0.050927
SRCIN1	4	0.79833	0.82913	1.0	13595	0	0.02012	0.80577	0.78188	0.981182	13665	1	0.02012
PROX1	4	0.79835	0.82913	1.0	13596	0	-0.028429	0.34052	0.41466	0.926664	7660	1	-0.028429
MTMR9	4	0.79842	0.82914	1.0	13597	0	0.1829	0.17601	0.25336	0.876357	4964	2	0.1829
FBXL19	3	0.79848	0.82914	1.0	13598	0	0.14069	0.52766	0.5587	0.961946	9941	1	0.14069
PDDC1	3	0.7985	0.82914	1.0	13600	0	0.35667	0.078381	0.13179	0.800993	2776	2	0.35667
ABP1	4	0.7985	0.82914	1.0	13599	0	0.30182	0.062928	0.11048	0.797829	2344	3	0.30182
SLC39A11	3	0.79855	0.82914	1.0	13601	0	0.23525	0.11402	0.18294	0.837117	3748	2	0.23525
PLA2G4D	4	0.79863	0.82984	1.0	13602	0	0.07784	0.55011	0.57472	0.964735	10184	1	0.07784
NCAPG	4	0.79867	0.82984	1.0	13603	0	0.11803	0.37679	0.44422	0.931838	8149	2	0.11803
GPN3	6	0.79875	0.82992	1.0	13604	1	0.28296	0.0042643	0.0061981	0.277571	386	4	0.28296
ZNF362	3	0.79883	0.82998	1.0	13605	0	0.066054	0.26514	0.34973	0.91976	6505	1	0.066054
SGSH	3	0.7989	0.82998	1.0	13606	0	0.13285	0.63447	0.63193	0.968392	11164	1	0.13285
INTS3	5	0.799	0.82998	1.0	13607	1	0.088852	0.075525	0.12658	0.800993	2693	2	0.088852
ALG5	3	0.79901	0.82998	1.0	13608	0	0.040273	0.70602	0.69011	0.972173	12159	1	0.040273
OR2T33	3	0.79914	0.82999	1.0	13609	0	0.27036	0.083485	0.13734	0.800993	2913	2	0.27036
HELT	4	0.79923	0.82999	1.0	13610	0	0.13616	0.1073	0.17211	0.831435	3547	3	0.13616
CEBPD	2	0.79937	0.83	1.0	13611	0	0.087628	0.61136	0.61442	0.964735	10889	0	0.087628
KRT79	2	0.79963	0.83	1.0	13612	0	0.30268	0.14751	0.22392	0.857434	4447	1	0.30268
RNF139	3	0.79969	0.83	1.0	13613	0	0.02808	0.15255	0.2293	0.857434	4533	1	0.02808
TRADD	4	0.79975	0.83	1.0	13614	0	0.060412	0.82451	0.80561	0.984303	13960	0	0.060412
ELMOD1	2	0.79982	0.83032	1.0	13615	0	0.13379	0.33196	0.40677	0.925611	7537	1	0.13379
SLC12A6	3	0.79991	0.83083	1.0	13616	0	0.075231	0.19121	0.26837	0.883872	5212	2	0.075231
ZWINT	4	0.79999	0.83101	1.0	13617	0	0.50164	0.0011149	0.0015912	0.164011	169	3	0.50164
CRAT	4	0.80001	0.83101	1.0	13618	0	0.088721	0.17729	0.2557	0.876633	4987	2	0.088721
XPO1	2	0.80006	0.83101	1.0	13619	0	0.10038	0.67735	0.66892	0.970143	11768	0	0.10038
CPSF7	5	0.80007	0.83101	1.0	13621	1	-0.062182	0.92812	0.91238	0.990189	15758	0	-0.062182
CHAF1B	4	0.80007	0.83101	1.0	13620	0	0.07195	0.79563	0.77229	0.979784	13503	1	0.07195
LRRC41	4	0.80016	0.83109	1.0	13622	0	-0.056921	0.80639	0.78271	0.981182	13677	1	-0.056921
OR10K2	3	0.80021	0.83118	1.0	13623	0	0.12733	0.55973	0.58097	0.964735	10295	1	0.12733
IKBKG	2	0.80043	0.83127	1.0	13624	0	0.14582	0.3311	0.40491	0.924042	7520	1	0.14582
COPZ1	3	0.80044	0.83127	1.0	13625	0	-0.016877	0.87213	0.84914	0.984931	14757	0	-0.016877
TMCO7	3	0.80061	0.83158	1.0	13626	0	-0.018039	0.65596	0.65124	0.970143	11459	1	-0.018039
FZD3	3	0.80065	0.83159	1.0	13627	0	0.083613	0.15091	0.22877	0.857434	4509	1	0.083613
TGFBR1	3	0.80077	0.83168	1.0	13628	0	0.20736	0.10212	0.163	0.815256	3414	2	0.20736
YPEL1	3	0.80081	0.83168	1.0	13629	0	-0.037336	0.7978	0.77546	0.979784	13542	0	-0.037336
TUBGCP5	2	0.80088	0.83207	1.0	13630	0	0.14648	0.3616	0.43168	0.930863	7941	1	0.14648
ATP10B	3	0.80095	0.83207	1.0	13631	0	-0.0060613	0.16809	0.24102	0.858724	4822	1	-0.0060613
NUDT5	4	0.80096	0.83207	1.0	13632	0	0.13125	0.20729	0.28782	0.89442	5509	2	0.13125
PPP1R15A	4	0.80106	0.83207	1.0	13633	0	-0.067408	0.86782	0.84487	0.984931	14686	0	-0.067408
DBH	4	0.80108	0.83207	1.0	13634	0	-0.090018	0.52857	0.55967	0.961946	9950	1	-0.090018
ITGA2	4	0.80109	0.83207	1.0	13635	0	0.11484	0.32047	0.39839	0.924042	7368	2	0.11484
KIAA1967	4	0.80115	0.83207	1.0	13636	0	0.15664	0.10515	0.16773	0.824617	3493	3	0.15664
6-Sep	4	0.80119	0.83209	1.0	13637	0	0.11516	0.085274	0.13974	0.803342	2970	3	0.11516
POLK	3	0.80122	0.83209	1.0	13638	0	0.066364	0.57359	0.59171	0.964735	10458	1	0.066364
ZC4H2	5	0.80126	0.83209	1.0	13639	1	0.21462	0.023108	0.044001	0.63567	1179	3	0.21462
ATF7IP	4	0.8013	0.83225	1.0	13640	0	0.04697	0.85404	0.82991	0.984303	14445	0	0.04697
DGKB	4	0.80137	0.83225	1.0	13641	0	0.071061	0.20302	0.2816	0.889448	5429	2	0.071061
TMEM143	3	0.80138	0.83225	1.0	13642	0	0.18478	0.27436	0.3592	0.91976	6672	2	0.18478
OR2W3	3	0.8014	0.83225	1.0	13643	0	-0.023121	0.29158	0.37252	0.920831	6941	1	-0.023121
MYOC	4	0.80148	0.83225	1.0	13644	0	0.16438	0.10345	0.1645	0.815256	3457	2	0.16438
LEAP2	2	0.80151	0.83225	1.0	13645	0	0.12436	0.55094	0.57499	0.964735	10199	1	0.12436
STXBP1	3	0.80157	0.8325	1.0	13646	0	0.33367	0.05516	0.10095	0.797829	2143	2	0.33367
TCEB3	4	0.80158	0.8325	1.0	13647	0	0.22645	0.057551	0.10348	0.797829	2207	3	0.22645
LPPR5	6	0.80181	0.83251	1.0	13648	1	0.0033084	0.48633	0.52622	0.949446	9489	2	0.0033084
TRAPPC1	3	0.80181	0.83251	1.0	13649	0	0.48872	0.017139	0.034037	0.587742	979	2	0.48872
BTBD18	3	0.80187	0.83251	1.0	13650	0	0.097918	0.089845	0.14722	0.810976	3106	1	0.097918
ADSSL1	2	0.80195	0.83252	1.0	13651	0	0.12674	0.31966	0.39838	0.924042	7352	1	0.12674
RIMS1	13	0.80196	0.83252	1.0	13652	2	0.12472	0.039355	0.077857	0.784374	1702	8	0.12472
KIN	2	0.80197	0.83252	1.0	13653	0	0.1328	0.47133	0.51673	0.948301	9334	1	0.1328
MSX2	3	0.80206	0.83284	1.0	13655	0	0.066103	0.11649	0.18754	0.839266	3811	1	0.066103
LSM7	4	0.80206	0.83284	1.0	13654	0	0.27008	0.057611	0.10349	0.797829	2209	3	0.27008
FAM100B	3	0.80214	0.83284	1.0	13656	0	0.31997	0.063147	0.1112	0.797829	2349	2	0.31997
C4orf32	5	0.80218	0.83322	1.0	13657	1	0.19112	0.15694	0.23338	0.857434	4626	3	0.19112
ADORA2A	4	0.80221	0.83322	1.0	13658	0	0.35679	0.01925	0.036516	0.597318	1052	3	0.35679
CHCHD10	2	0.80241	0.83323	1.0	13659	0	0.25407	0.15814	0.2344	0.857434	4649	1	0.25407
ZNF135	3	0.80251	0.83323	1.0	13660	0	0.049307	0.26766	0.35149	0.91976	6555	2	0.049307
CAPN11	3	0.80256	0.83323	1.0	13661	0	0.029781	0.8272	0.80806	0.984303	14018	0	0.029781
TBL3	2	0.80258	0.83323	1.0	13662	0	0.26541	0.31127	0.39053	0.924042	7234	1	0.26541
ITPRIP	2	0.80259	0.83323	1.0	13663	0	0.12582	0.48824	0.52702	0.949731	9514	1	0.12582
SMOC1	4	0.80267	0.83323	1.0	13664	0	0.063319	0.12561	0.19928	0.839266	4036	2	0.063319
DCAF11	4	0.80272	0.83323	1.0	13665	0	-0.0063749	0.52579	0.55679	0.961946	9920	1	-0.0063749
TRIM16	3	0.80273	0.83331	1.0	13666	0	0.27063	0.082571	0.13614	0.800993	2890	2	0.27063
PTTG2	2	0.80277	0.83331	1.0	13667	0	0.12361	0.4926	0.53081	0.952214	9554	1	0.12361
MLH3	3	0.80289	0.83338	1.0	13668	0	-4.3549e-05	0.77607	0.75413	0.97748	13188	0	-4.3549e-05
TCTN2	4	0.80293	0.83338	1.0	13669	0	0.13113	0.19364	0.27202	0.885915	5258	2	0.13113
CPSF3L	5	0.80294	0.83338	1.0	13670	1	0.046335	0.88723	0.86485	0.986866	15011	0	0.046335
TMEM92	3	0.80306	0.83338	1.0	13671	0	0.0002665	0.68877	0.67558	0.970143	11930	1	0.0002665
PLCXD3	6	0.80309	0.83338	1.0	13672	1	0.098891	0.29531	0.37668	0.921103	6998	3	0.098891
RGS7BP	3	0.80316	0.83338	1.0	13673	0	-0.082571	0.90615	0.88663	0.989673	15338	0	-0.082571
ZDHHC11	3	0.80318	0.83338	1.0	13674	0	0.27618	0.11119	0.17796	0.832655	3662	2	0.27618
FOXJ2	4	0.80332	0.83348	1.0	13675	0	0.33046	0.037562	0.073393	0.761999	1648	3	0.33046
TALDO1	3	0.80337	0.83348	1.0	13676	0	0.053082	0.16032	0.23512	0.857434	4692	1	0.053082
NEB	2	0.80342	0.83363	1.0	13677	0	0.078781	0.46001	0.50934	0.9473	9221	1	0.078781
MPP7	2	0.80349	0.83363	1.0	13678	0	0.079436	0.40561	0.47491	0.944115	8537	1	0.079436
C10orf120	4	0.80368	0.83395	1.0	13679	0	0.045652	0.24939	0.33456	0.91976	6243	2	0.045652
SHPK	3	0.80378	0.83395	1.0	13680	0	-0.037278	0.82933	0.80894	0.984303	14054	0	-0.037278
MAPK1	2	0.80391	0.83395	1.0	13681	0	0.4863	0.086844	0.14163	0.803342	3021	1	0.4863
DCUN1D4	4	0.80392	0.83395	1.0	13682	0	0.19049	0.15366	0.23054	0.857434	4555	2	0.19049
PGF	3	0.80398	0.83395	1.0	13683	0	0.010258	0.78196	0.75993	0.97748	13293	0	0.010258
ZFAND6	4	0.80405	0.83423	1.0	13684	0	0.011867	0.40746	0.47582	0.944115	8571	2	0.011867
SFTPD	4	0.80413	0.83465	1.0	13685	0	0.029592	0.85929	0.83543	0.984609	14541	0	0.029592
TDP1	2	0.80428	0.83482	1.0	13686	0	0.09376	0.61753	0.61761	0.964735	10961	0	0.09376
TLR2	3	0.80435	0.83482	1.0	13687	0	0.39367	0.017293	0.034129	0.587742	984	2	0.39367
ZNF174	4	0.80436	0.83482	1.0	13688	0	0.099309	0.05534	0.10113	0.797829	2145	2	0.099309
DYNC2LI1	4	0.80449	0.83482	1.0	13689	0	-0.0020399	0.30297	0.38274	0.921494	7113	2	-0.0020399
ZNF318	4	0.80464	0.83482	1.0	13690	0	0.22916	0.041195	0.082707	0.797829	1760	3	0.22916
DNAJC4	3	0.80482	0.83512	1.0	13691	0	0.21135	0.27699	0.362	0.91976	6716	2	0.21135
CD180	3	0.80487	0.83512	1.0	13692	0	0.0072411	0.099572	0.15942	0.815256	3352	1	0.0072411
CFHR3	4	0.8049	0.83512	1.0	13693	0	0.18404	0.044376	0.088174	0.797829	1856	3	0.18404
GLT6D1	3	0.8049	0.83512	1.0	13694	0	-0.01867	0.13677	0.21201	0.851893	4259	1	-0.01867
RNGTT	4	0.80493	0.83512	1.0	13695	0	0.34819	0.027292	0.051387	0.667995	1324	3	0.34819
TMEM62	4	0.80515	0.8352	1.0	13696	0	0.18024	0.16636	0.2401	0.857434	4795	2	0.18024
IPO11	4	0.80517	0.8352	1.0	13697	0	0.15456	0.20991	0.28965	0.895591	5552	2	0.15456
UTF1	4	0.8053	0.83521	1.0	13698	0	-0.028984	0.68413	0.67193	0.970143	11851	1	-0.028984
HECW1	4	0.80532	0.83521	1.0	13699	0	0.04842	0.038843	0.077102	0.779917	1689	1	0.04842
FAM21C	2	0.80541	0.83543	1.0	13700	0	0.15061	0.23877	0.32427	0.915131	6063	1	0.15061
CHMP4C	4	0.8055	0.83559	1.0	13701	0	0.11731	0.16642	0.2401	0.857434	4796	2	0.11731
BOD1L1	3	0.80551	0.83559	1.0	13702	0	0.16761	0.1998	0.27819	0.888692	5373	2	0.16761
RPL18	3	0.80559	0.83559	1.0	13703	0	0.012258	0.59896	0.60583	0.964735	10749	1	0.012258
PPP3R1	3	0.80565	0.83559	1.0	13704	0	0.1782	0.16106	0.23545	0.857434	4707	2	0.1782
MARK2	3	0.80568	0.83559	1.0	13705	0	0.25993	0.0021487	0.0030088	0.200808	261	2	0.25993
RABEPK	5	0.80571	0.83559	1.0	13706	1	-0.059094	0.38282	0.44782	0.932075	8237	1	-0.059094
NPW	4	0.80572	0.83559	1.0	13707	0	0.13947	0.25315	0.33917	0.91976	6304	2	0.13947
CNTD2	3	0.80576	0.83559	1.0	13708	0	0.040288	0.74996	0.73043	0.97748	12787	0	0.040288
C21orf2	2	0.80582	0.83559	1.0	13709	0	0.19617	0.3302	0.40489	0.924042	7507	1	0.19617
GBP5	4	0.80587	0.83559	1.0	13710	0	0.12485	0.22869	0.31408	0.912739	5903	2	0.12485
KRTAP11-1	2	0.80588	0.83559	1.0	13711	0	0.17771	0.32895	0.40443	0.924042	7491	1	0.17771
UBA52	2	0.80592	0.83567	1.0	13712	0	0.21201	0.52817	0.55907	0.961946	9947	1	0.21201
ASPSCR1	3	0.80595	0.83568	1.0	13713	0	0.030558	0.82604	0.80754	0.984303	13999	0	0.030558
NDUFB8	3	0.80612	0.83584	1.0	13714	0	0.12941	0.67251	0.66504	0.970143	11701	1	0.12941
GALNT2	4	0.80618	0.83584	1.0	13715	0	0.3346	0.00626	0.0098825	0.350598	490	3	0.3346
TMEM147	5	0.80639	0.83594	1.0	13716	1	0.023691	0.028026	0.054226	0.69098	1350	2	0.023691
CXCL5	3	0.8065	0.83594	1.0	13717	0	-0.021724	0.55402	0.57794	0.964735	10235	1	-0.021724
CCDC107	4	0.80658	0.83594	1.0	13718	0	0.026357	0.34503	0.41848	0.927882	7719	1	0.026357
PTH2	4	0.80663	0.83603	1.0	13719	0	0.10192	0.70506	0.68876	0.971847	12148	1	0.10192
GRN	2	0.80663	0.83603	1.0	13720	0	0.10334	0.41207	0.47977	0.944115	8635	1	0.10334
MKNK2	4	0.8067	0.83603	1.0	13721	0	0.058543	0.51227	0.54446	0.953879	9763	1	0.058543
C2orf28	3	0.80673	0.83603	1.0	13722	0	0.18095	0.089637	0.14701	0.810976	3095	2	0.18095
GTPBP3	5	0.80676	0.83603	1.0	13724	1	0.038213	0.77218	0.74968	0.97748	13131	1	0.038213
ZNF572	4	0.80676	0.83603	1.0	13723	0	-0.033273	0.18473	0.26129	0.876633	5115	1	-0.033273
OR2F2	2	0.80687	0.83603	1.0	13725	0	0.094763	0.39383	0.46318	0.944115	8386	1	0.094763
ZNF646	4	0.80694	0.83634	1.0	13726	0	0.088611	0.089442	0.1467	0.810976	3089	2	0.088611
S100A8	6	0.807	0.83634	1.0	13727	1	-0.12055	0.13187	0.2038	0.840633	4161	1	-0.12055
FKBP8	2	0.80706	0.83634	1.0	13728	0	0.095952	0.60928	0.61271	0.964735	10864	0	0.095952
TMEM68	4	0.80716	0.83634	1.0	13729	0	-0.041471	0.85609	0.83204	0.984609	14485	0	-0.041471
PGLYRP4	3	0.80717	0.83634	1.0	13730	0	0.17948	0.18233	0.25939	0.876633	5072	2	0.17948
HIST3H2BB	3	0.80719	0.83634	1.0	13731	0	0.0031818	0.083234	0.13711	0.800993	2903	1	0.0031818
TUBA8	6	0.80728	0.83634	1.0	13732	1	0.18481	0.084923	0.13818	0.800993	2960	4	0.18481
ARHGAP33	8	0.80729	0.83634	1.0	13733	1	0.070048	0.0072695	0.011344	0.36664	536	3	0.070048
ZNF48	4	0.80738	0.83667	1.0	13734	0	-0.091273	0.93008	0.9135	0.990189	15809	0	-0.091273
URGCP	6	0.80742	0.83667	1.0	13735	1	0.084898	0.32855	0.40413	0.924042	7481	3	0.084898
ZCCHC2	4	0.8075	0.83676	1.0	13736	0	0.039758	0.18194	0.25913	0.876633	5062	1	0.039758
ESPL1	4	0.80756	0.83676	1.0	13737	0	0.042086	0.86032	0.83677	0.984609	14559	0	0.042086
C11orf46	2	0.80756	0.83676	1.0	13738	0	0.063727	0.68384	0.67192	0.970143	11846	0	0.063727
ENDOU	6	0.80757	0.83676	1.0	13739	1	0.20731	0.035661	0.069311	0.746351	1592	4	0.20731
LONP1	4	0.80758	0.83676	1.0	13740	0	0.447	0.03964	0.07976	0.797829	1711	2	0.447
PRPF4	3	0.80759	0.83676	1.0	13741	0	0.32095	0.10637	0.17098	0.831435	3526	2	0.32095
NOM1	4	0.80763	0.83676	1.0	13742	0	0.32634	0.08525	0.13974	0.803342	2969	3	0.32634
BSPRY	4	0.80774	0.83676	1.0	13743	0	0.36148	0.026421	0.05008	0.664625	1290	3	0.36148
C15orf38	4	0.80792	0.83676	1.0	13744	0	0.1846	0.19415	0.27227	0.885915	5269	2	0.1846
DERL2	3	0.80797	0.83676	1.0	13745	0	0.11948	0.018865	0.03593	0.596633	1037	1	0.11948
STX1A	3	0.80805	0.83676	1.0	13746	0	0.17726	0.19714	0.27479	0.885915	5324	2	0.17726
PTAR1	4	0.8081	0.83676	1.0	13747	0	0.097555	0.715	0.69881	0.973165	12289	1	0.097555
TOMM20	3	0.80822	0.83676	1.0	13748	0	0.63252	0.013875	0.026759	0.536296	860	2	0.63252
HAUS1	2	0.80824	0.83677	1.0	13749	0	0.33095	0.28082	0.36379	0.91976	6781	1	0.33095
ZDHHC8	4	0.80839	0.83705	1.0	13750	0	0.14834	0.1106	0.17716	0.832655	3640	2	0.14834
MFSD8	5	0.80843	0.83705	1.0	13751	1	0.070146	0.29081	0.37251	0.920831	6927	2	0.070146
AGMAT	5	0.80848	0.83705	1.0	13752	1	0.1028	0.22129	0.30378	0.905142	5763	1	0.1028
SNRPB	3	0.80857	0.83705	1.0	13753	0	0.25635	0.12	0.19299	0.839266	3904	2	0.25635
CCT4	3	0.80876	0.83783	1.0	13754	0	0.077991	0.80444	0.78128	0.981182	13645	0	0.077991
AKIP1	4	0.80886	0.83783	1.0	13755	0	-0.024323	0.80272	0.7785	0.980206	13610	1	-0.024323
BGN	4	0.80895	0.83797	1.0	13756	0	-0.0066243	0.29051	0.37251	0.920831	6922	1	-0.0066243
SLA	5	0.80897	0.83797	1.0	13757	1	-0.053143	0.78555	0.76145	0.97748	13345	1	-0.053143
PCDH19	3	0.80901	0.83797	1.0	13758	0	0.097757	0.18806	0.26514	0.879075	5163	2	0.097757
NUDT17	4	0.80902	0.83797	1.0	13759	0	-0.065206	0.38707	0.45288	0.934968	8301	1	-0.065206
TAF1L	2	0.80911	0.83836	1.0	13760	0	0.18076	0.32432	0.40061	0.924042	7418	1	0.18076
CASQ2	3	0.80912	0.83836	1.0	13761	0	0.45191	0.0051903	0.0075208	0.297063	438	2	0.45191
SPATA13	4	0.80915	0.83864	1.0	13762	0	0.021217	0.1291	0.20158	0.840633	4110	1	0.021217
BIRC5	4	0.80919	0.83864	1.0	13763	0	0.12511	0.29512	0.37652	0.921103	6996	2	0.12511
IRX2	4	0.80922	0.83903	1.0	13764	0	0.036168	0.50829	0.54083	0.953879	9718	1	0.036168
DDX19A	3	0.80926	0.83903	1.0	13765	0	0.032576	0.34371	0.41774	0.927882	7703	1	0.032576
API5	4	0.80928	0.83903	1.0	13766	0	0.063575	0.35587	0.42647	0.929516	7870	1	0.063575
CDC23	4	0.80935	0.83903	1.0	13767	0	0.10805	0.21061	0.29056	0.89613	5564	2	0.10805
CDK18	3	0.80948	0.83903	1.0	13768	0	0.099883	0.22602	0.31101	0.911877	5856	2	0.099883
GLB1L	6	0.80955	0.83903	1.0	13769	1	0.068045	0.26277	0.34683	0.91976	6462	3	0.068045
POLR3GL	4	0.80969	0.83933	1.0	13770	0	-0.033284	0.91771	0.89884	0.990189	15536	0	-0.033284
CCDC69	3	0.80979	0.83934	1.0	13771	0	0.16242	0.19591	0.2741	0.885915	5304	2	0.16242
TAP2	4	0.8098	0.83934	1.0	13772	0	0.018619	0.88643	0.86442	0.986866	14994	0	0.018619
PIM2	2	0.80986	0.83934	1.0	13773	0	0.2387	0.12658	0.19976	0.839266	4061	1	0.2387
