id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Actr5	4	0.99121	0.99123	1.0	19004	0	1.4455	0.0026487	0.007271	0.616315	213	2	1.4455
Sel1l3	4	0.99121	0.99124	1.0	19005	0	0.78479	0.20857	0.21372	1.0	3882	1	0.78479
Gzmd	4	0.99123	0.99125	1.0	19006	0	0.9924	0.035359	0.06325	1.0	1162	2	0.9924
Slc25a40	4	0.99124	0.99127	1.0	19007	0	0.9212	0.28038	0.28063	1.0	5126	1	0.9212
Zswim6	4	0.99129	0.99132	1.0	19008	0	0.91517	0.11747	0.13512	1.0	2442	1	0.91517
Pias4	4	0.99133	0.99135	1.0	19009	0	0.62731	0.6534	0.65315	1.0	12051	0	0.62731
Gnaq	4	0.99136	0.99139	1.0	19010	0	0.72475	0.09702	0.11844	1.0	2131	1	0.72475
Vtcn1	4	0.9914	0.99144	1.0	19011	0	0.66757	0.32745	0.32695	1.0	5990	0	0.66757
Olfr734	4	0.9915	0.99153	1.0	19012	0	0.82937	0.046373	0.078055	1.0	1429	1	0.82937
Ccl24	4	0.99152	0.99155	1.0	19013	0	1.0425	0.21589	0.22035	1.0	4017	1	1.0425
Tbcb	2	0.99152	0.9915	1.0	19014	0	0.17427	0.0080208	0.015245	0.813567	373	1	0.17427
Dtx3	4	0.99164	0.99167	1.0	19015	0	0.8967	0.14995	0.16244	1.0	2938	1	0.8967
Cldn4	4	0.9917	0.99173	1.0	19016	0	0.87747	0.41834	0.41813	1.0	7683	0	0.87747
Cdr2	4	0.99178	0.9918	1.0	19017	0	0.78277	0.083873	0.10787	1.0	1945	1	0.78277
Tenm2	4	0.99181	0.99183	1.0	19018	0	1.0621	0.26963	0.27023	1.0	4939	1	1.0621
4930579F01Rik	4	0.99184	0.99186	1.0	19019	0	1.1396	0.036682	0.065463	1.0	1200	2	1.1396
Slc12a6	4	0.99189	0.99192	1.0	19020	0	0.94164	0.22532	0.22893	1.0	4178	1	0.94164
Mrpl38	1	0.99194	0.99193	1.0	19021	0	-0.5961	0.0080571	0.0080195	0.656717	375	1	-0.5961
Mib1	4	0.99194	0.99196	1.0	19022	0	0.66798	0.2132	0.21791	1.0	3971	1	0.66798
Unk	4	0.99209	0.99211	1.0	19023	0	1.0214	0.33424	0.33373	1.0	6116	0	1.0214
Spta1	4	0.99211	0.99213	1.0	19024	0	1.096	0.025918	0.047347	1.0	891	2	1.096
Olfml2b	4	0.99213	0.99215	1.0	19025	0	0.98116	0.30468	0.3042	1.0	5562	1	0.98116
Piwil1	4	0.99217	0.99219	1.0	19026	0	1.0374	0.058024	0.087265	1.0	1585	1	1.0374
Hspa4l	4	0.99221	0.99223	1.0	19027	0	0.64526	0.44092	0.44071	1.0	8084	0	0.64526
Mynn	4	0.99223	0.99225	1.0	19028	0	0.89299	0.39154	0.39126	1.0	7181	0	0.89299
Ern1	4	0.99225	0.99228	1.0	19029	0	0.73283	0.35935	0.35893	1.0	6570	0	0.73283
Olfr1168	4	0.99227	0.99229	1.0	19030	0	0.86246	0.25196	0.25363	1.0	4623	1	0.86246
Pkp2	4	0.99228	0.9923	1.0	19031	0	1.2365	0.030044	0.054323	1.0	1001	2	1.2365
Ulk4	4	0.9923	0.99232	1.0	19032	0	1.0473	0.02296	0.042342	0.987404	810	2	1.0473
Nbr1	4	0.9923	0.99233	1.0	19033	0	0.76654	0.33357	0.33305	1.0	6102	0	0.76654
Fam214a	4	0.99232	0.99234	1.0	19034	0	0.77048	0.4562	0.45598	1.0	8365	0	0.77048
Gabrq	4	0.9924	0.99242	1.0	19035	0	0.84157	0.49163	0.49134	1.0	9025	0	0.84157
Olfr888	4	0.99248	0.9925	1.0	19036	0	0.84345	0.2769	0.2772	1.0	5066	1	0.84345
Vmn2r30	3	0.99251	0.99262	1.0	19037	0	0.63388	0.3838	0.38388	1.0	7029	0	0.63388
Sft2d1	4	0.99253	0.99256	1.0	19038	0	0.62261	0.25743	0.25883	1.0	4712	1	0.62261
Rgma	4	0.99253	0.99256	1.0	19039	0	0.65283	0.62706	0.62683	1.0	11562	0	0.65283
Adcy8	4	0.99256	0.99259	1.0	19040	0	1.0385	0.017664	0.033412	0.977879	643	2	1.0385
Pcbd1	4	0.99258	0.99261	1.0	19041	0	0.7918	0.25752	0.2589	1.0	4714	1	0.7918
Amdhd1	4	0.99259	0.99262	1.0	19042	0	0.99945	0.23476	0.23763	1.0	4337	1	0.99945
Upf3a	4	0.99264	0.99267	1.0	19043	0	1.0276	0.16604	0.17632	1.0	3207	1	1.0276
Cdk13	4	0.99264	0.99267	1.0	19044	0	0.79585	0.22886	0.23216	1.0	4233	1	0.79585
Sez6l	4	0.99266	0.9927	1.0	19045	0	0.61485	0.60228	0.60195	1.0	11093	0	0.61485
Mga	4	0.99277	0.9928	1.0	19046	0	1.2749	0.036414	0.06499	1.0	1192	2	1.2749
Tbc1d8	4	0.99278	0.99281	1.0	19047	0	1.0233	0.129	0.14474	1.0	2614	1	1.0233
Ppp1r3g	2	0.99278	0.99278	1.0	19048	0	0.32412	0.0072167	0.013782	0.808386	349	2	0.32412
Stfa2	4	0.99281	0.99284	1.0	19049	0	0.75444	0.46589	0.46563	1.0	8534	0	0.75444
Vstm4	4	0.9929	0.99292	1.0	19050	0	0.67161	0.44782	0.44758	1.0	8201	0	0.67161
Tbp	2	0.993	0.993	1.0	19051	0	0.25143	0.006995	0.013388	0.801597	336	2	0.25143
Srsf2	2	0.99307	0.99306	1.0	19052	0	0.29996	0.0069323	0.013278	0.801255	333	2	0.29996
Vmn1r198	4	0.99308	0.99311	1.0	19053	0	0.97936	0.057151	0.08659	1.0	1572	1	0.97936
Luzp2	4	0.99312	0.99314	1.0	19054	0	1.0207	0.24211	0.24443	1.0	4456	1	1.0207
Pigg	4	0.99313	0.99315	1.0	19055	0	0.92908	0.023011	0.042431	0.987404	812	1	0.92908
Olfr1211	4	0.99313	0.99316	1.0	19056	0	0.712	0.24954	0.25136	1.0	4577	1	0.712
App	4	0.99319	0.99323	1.0	19057	0	1.0611	0.039049	0.069359	1.0	1276	1	1.0611
Trem3	4	0.99322	0.99325	1.0	19058	0	0.82905	0.13161	0.14689	1.0	2659	1	0.82905
Bid	4	0.99324	0.99328	1.0	19059	0	0.60786	0.48654	0.48632	1.0	8929	0	0.60786
Apoc4	4	0.99326	0.9933	1.0	19060	0	0.78313	0.50636	0.50597	1.0	9298	0	0.78313
Pxmp4	4	0.99334	0.99337	1.0	19061	0	0.84189	0.23919	0.24169	1.0	4408	1	0.84189
Zfp715	4	0.99341	0.99345	1.0	19062	0	0.8069	0.4818	0.48157	1.0	8826	0	0.8069
Smdt1	4	0.99345	0.99349	1.0	19063	0	0.72343	0.42173	0.42149	1.0	7734	0	0.72343
Sbk2	4	0.9935	0.99355	1.0	19064	0	1.172	0.010291	0.020645	0.873053	438	2	1.172
Hmbs	1	0.99351	0.99353	1.0	19065	0	-0.5961	0.0064872	0.0064334	0.588034	320	1	-0.5961
Vstm2l	4	0.99357	0.99361	1.0	19066	0	1.1025	0.042846	0.075362	1.0	1378	1	1.1025
Rpl39l	4	0.99371	0.99374	1.0	19067	0	0.79385	0.32852	0.32801	1.0	6009	0	0.79385
Olfr971	4	0.99373	0.99376	1.0	19068	0	0.78339	0.15753	0.16902	1.0	3066	1	0.78339
Ncor1	4	0.99374	0.99377	1.0	19069	0	0.89841	0.25842	0.25974	1.0	4730	1	0.89841
Sema7a	4	0.99382	0.99385	1.0	19070	0	0.91947	0.16224	0.17299	1.0	3145	1	0.91947
Tox4	4	0.99393	0.99398	1.0	19071	0	0.8578	0.30276	0.30231	1.0	5523	1	0.8578
Mroh6	4	0.99398	0.99403	1.0	19072	0	0.8458	0.1621	0.17287	1.0	3141	1	0.8458
Phc3	4	0.99405	0.99409	1.0	19073	0	1.2064	0.0069796	0.014873	0.813567	335	2	1.2064
Xpr1	4	0.99415	0.99418	1.0	19074	0	0.71098	0.30477	0.30428	1.0	5563	1	0.71098
Slc35e3	4	0.99419	0.99423	1.0	19075	0	0.87856	0.33803	0.33751	1.0	6189	0	0.87856
Crxos	4	0.9942	0.99423	1.0	19076	0	0.73529	0.40968	0.40946	1.0	7516	0	0.73529
Os9	4	0.99421	0.99425	1.0	19077	0	1.3849	0.0025736	0.007062	0.606579	209	2	1.3849
Cdk15	4	0.99423	0.99426	1.0	19078	0	0.83246	0.086685	0.11011	1.0	1983	1	0.83246
Fam65a	4	0.99427	0.9943	1.0	19079	0	0.81562	0.30448	0.30401	1.0	5557	1	0.81562
Il1f6	4	0.99427	0.9943	1.0	19080	0	1.0705	0.31367	0.31329	1.0	5732	0	1.0705
Casd1	4	0.9943	0.99433	1.0	19081	0	0.69054	0.034353	0.061529	1.0	1135	1	0.69054
9530077C05Rik	4	0.9943	0.99433	1.0	19082	0	0.82445	0.33625	0.33577	1.0	6159	0	0.82445
Bean1	4	0.99431	0.99434	1.0	19083	0	0.75644	0.39287	0.39262	1.0	7203	0	0.75644
Thap7	4	0.99433	0.99436	1.0	19084	0	0.79808	0.052263	0.082725	1.0	1512	1	0.79808
Tbc1d19	4	0.99434	0.99436	1.0	19085	0	0.85425	0.38083	0.38042	1.0	6976	0	0.85425
Ccdc61	4	0.99435	0.99437	1.0	19086	0	0.56278	0.52456	0.52419	1.0	9625	0	0.56278
Gm884	4	0.99446	0.99448	1.0	19087	0	0.97287	0.12006	0.13728	1.0	2488	1	0.97287
Mb21d1	4	0.99464	0.99466	1.0	19088	0	1.3582	0.0014469	0.0039994	0.471293	149	3	1.3582
Acvr1	4	0.99471	0.99473	1.0	19089	0	1.1166	0.033603	0.060274	1.0	1108	2	1.1166
B230219D22Rik	4	0.99471	0.99473	1.0	19090	0	0.94869	0.38739	0.38708	1.0	7097	0	0.94869
Gyg	4	0.99475	0.99477	1.0	19091	0	0.62516	0.39858	0.39838	1.0	7306	0	0.62516
Mvb12b	4	0.99483	0.99484	1.0	19092	0	1.2164	0.024018	0.044152	0.996813	839	2	1.2164
Asb9	4	0.99483	0.99484	1.0	19093	0	0.70074	0.22106	0.22499	1.0	4105	1	0.70074
Fxr1	4	0.99485	0.99485	1.0	19094	0	1.2003	0.014598	0.02811	0.945536	554	2	1.2003
Rb1	4	0.99485	0.99485	1.0	19095	0	1.1414	0.022851	0.042167	0.987404	806	2	1.1414
Pltp	4	0.99506	0.99507	1.0	19096	0	0.72724	0.51684	0.51641	1.0	9493	0	0.72724
Obp1a	4	0.99507	0.99508	1.0	19097	0	1.4213	0.0035547	0.008893	0.693009	240	2	1.4213
Mc3r	4	0.99514	0.99515	1.0	19098	0	1.0446	0.32681	0.32629	1.0	5980	0	1.0446
Ppp4r4	4	0.99516	0.99516	1.0	19099	0	0.77957	0.32856	0.32805	1.0	6010	0	0.77957
Cstf1	1	0.99516	0.99523	1.0	19100	0	-0.5961	0.0048369	0.0047489	0.512722	274	1	-0.5961
Rab10	4	0.99519	0.99519	1.0	19101	0	0.79924	0.082918	0.10711	1.0	1932	1	0.79924
Atxn1l	4	0.99522	0.99521	1.0	19102	0	1.3481	0.0017549	0.0048227	0.513318	167	3	1.3481
Uchl4	4	0.99522	0.99522	1.0	19103	0	0.77248	0.41988	0.4196	1.0	7707	0	0.77248
Kpna4	4	0.99524	0.99523	1.0	19104	0	1.1315	0.021915	0.040591	0.987091	777	2	1.1315
Tmed4	4	0.99524	0.99524	1.0	19105	0	0.65064	0.43366	0.43344	1.0	7947	0	0.65064
Pja1	4	0.99524	0.99524	1.0	19106	0	0.92245	0.10707	0.12662	1.0	2284	1	0.92245
Gm2012	2	0.99525	0.99523	1.0	19107	0	1.324	0.0047515	0.0092491	0.700089	270	2	1.324
Zcchc5	4	0.99527	0.99526	1.0	19108	0	0.88907	0.21158	0.21645	1.0	3941	1	0.88907
Fut10	4	0.99527	0.99527	1.0	19109	0	1.0384	0.032245	0.058027	1.0	1069	2	1.0384
Esyt1	4	0.9953	0.9953	1.0	19110	0	1.0667	0.27766	0.27795	1.0	5079	1	1.0667
Otog	4	0.99534	0.99533	1.0	19111	0	0.88815	0.20947	0.21453	1.0	3903	1	0.88815
Srd5a2	4	0.9954	0.99539	1.0	19112	0	0.88221	0.43587	0.43565	1.0	7987	0	0.88221
Asb6	4	0.99544	0.99543	1.0	19113	0	1.2259	0.019214	0.03602	0.986011	691	2	1.2259
Tpt1	3	0.99546	0.99558	1.0	19114	0	0.58631	0.091055	0.10014	1.0	2044	1	0.58631
Tppp	4	0.99548	0.99547	1.0	19115	0	0.97113	0.42991	0.42967	1.0	7874	0	0.97113
Prdm9	4	0.99554	0.99552	1.0	19116	0	0.82864	0.35507	0.35458	1.0	6494	0	0.82864
Rps6ka1	4	0.99555	0.99553	1.0	19117	0	1.1568	0.019416	0.036393	0.987091	693	2	1.1568
Gm2030	3	0.99555	0.99567	1.0	19118	0	1.0669	0.014635	0.027282	0.941522	555	2	1.0669
Farp1	4	0.99563	0.99561	1.0	19119	0	1.2543	0.027863	0.050623	1.0	943	2	1.2543
Taf15	4	0.99566	0.99564	1.0	19120	0	1.168	0.039034	0.069329	1.0	1275	2	1.168
Btnl2	4	0.99569	0.99566	1.0	19121	0	0.85067	0.38176	0.38139	1.0	6992	0	0.85067
Rptor	3	0.99569	0.9958	1.0	19122	0	1.0092	0.016496	0.030604	0.959136	612	2	1.0092
Olfr222	4	0.99575	0.99573	1.0	19123	0	0.79728	0.45827	0.45805	1.0	8403	0	0.79728
Daam2	4	0.99593	0.9959	1.0	19124	0	0.9873	0.35923	0.3588	1.0	6567	0	0.9873
Lrba	4	0.99601	0.99599	1.0	19125	0	0.82522	0.46609	0.46585	1.0	8539	0	0.82522
Susd1	4	0.99607	0.99606	1.0	19126	0	1.2867	0.017737	0.033527	0.977879	645	2	1.2867
Gabre	4	0.99607	0.99606	1.0	19127	0	0.86354	0.36826	0.36788	1.0	6729	0	0.86354
Alg1	1	0.99608	0.99613	1.0	19128	0	-0.5961	0.0039245	0.0038529	0.468304	250	1	-0.5961
Socs6	4	0.9961	0.99609	1.0	19129	0	1.3408	0.0020688	0.0056972	0.553286	189	3	1.3408
Canx	4	0.99611	0.9961	1.0	19130	0	1.2156	0.011636	0.02298	0.893589	477	2	1.2156
Fam63b	4	0.99611	0.99611	1.0	19131	0	0.84256	0.1877	0.19516	1.0	3553	1	0.84256
Msh5	4	0.99624	0.99624	1.0	19132	0	1.2017	0.031037	0.056002	1.0	1031	2	1.2017
Pnrc1	4	0.99629	0.9963	1.0	19133	0	1.1422	0.10909	0.12825	1.0	2315	1	1.1422
Trp53	4	0.9963	0.99631	1.0	19134	0	1.3876	0.0056816	0.012597	0.796951	290	2	1.3876
Tcp11	4	0.99636	0.99638	1.0	19135	0	0.83038	0.14089	0.1548	1.0	2791	1	0.83038
Slc9a9	4	0.99637	0.99638	1.0	19136	0	0.82258	0.065035	0.092791	1.0	1684	1	0.82258
Akr1b8	4	0.99645	0.99647	1.0	19137	0	1.1058	0.1978	0.20406	1.0	3705	1	1.1058
Nwd2	4	0.99649	0.99652	1.0	19138	0	0.69467	0.26364	0.26461	1.0	4824	1	0.69467
Neo1	4	0.99651	0.99654	1.0	19139	0	0.97206	0.2395	0.242	1.0	4414	1	0.97206
Rln1	4	0.99656	0.99659	1.0	19140	0	1.0913	0.026362	0.048088	1.0	903	2	1.0913
Bop1	1	0.99657	0.99663	1.0	19141	0	-0.5961	0.0034281	0.0033815	0.45383	236	1	-0.5961
Tjp3	4	0.9966	0.99663	1.0	19142	0	1.2641	0.0093241	0.018983	0.863044	407	2	1.2641
Fam98a	4	0.9966	0.99664	1.0	19143	0	1.5956	0.001809	0.0049661	0.518785	170	3	1.5956
Pon2	4	0.99664	0.99667	1.0	19144	0	0.97854	0.014386	0.027742	0.945536	548	2	0.97854
Ahr	3	0.99666	0.99673	1.0	19145	0	1.0903	0.17281	0.17462	1.0	3314	1	1.0903
Echdc1	4	0.99667	0.99671	1.0	19146	0	0.99362	0.33202	0.33154	1.0	6074	0	0.99362
Cep295	4	0.99668	0.99672	1.0	19147	0	1.3797	0.0017603	0.0048386	0.513318	168	2	1.3797
Pex3	4	0.99671	0.99674	1.0	19148	0	1.0948	0.25829	0.25962	1.0	4728	1	1.0948
Trp53i11	4	0.99674	0.99677	1.0	19149	0	0.76211	0.27938	0.27965	1.0	5109	1	0.76211
Fam134a	4	0.99683	0.99686	1.0	19150	0	0.95252	0.34852	0.34801	1.0	6374	0	0.95252
Ciart	4	0.99692	0.99695	1.0	19151	0	1.0193	0.34879	0.34827	1.0	6377	0	1.0193
Casp3	4	0.99694	0.99697	1.0	19152	0	1.3392	0.010798	0.021551	0.876052	452	2	1.3392
Polr2i	1	0.99697	0.99703	1.0	19153	0	-0.5961	0.0030256	0.0029865	0.426212	225	1	-0.5961
Ctnnb1	4	0.99713	0.99714	1.0	19154	0	1.0943	0.037324	0.066539	1.0	1219	2	1.0943
Fbxl17	4	0.99714	0.99714	1.0	19155	0	1.0381	0.03313	0.059484	1.0	1095	2	1.0381
Cdk10	3	0.99717	0.9972	1.0	19156	0	1.5685	0.00063134	0.0018185	0.319487	102	2	1.5685
Ntmt1	4	0.99718	0.99719	1.0	19157	0	0.81465	0.41662	0.41642	1.0	7650	0	0.81465
Prkd2	4	0.99725	0.99724	1.0	19158	0	0.74932	0.37156	0.37119	1.0	6799	0	0.74932
4930595M18Rik	4	0.99726	0.99725	1.0	19159	0	1.1798	0.22288	0.22668	1.0	4137	1	1.1798
Cct2	1	0.9973	0.99732	1.0	19160	0	-0.5961	0.0027036	0.0026674	0.402731	214	1	-0.5961
Hpse2	4	0.99732	0.99731	1.0	19161	0	0.95662	0.23512	0.23794	1.0	4344	1	0.95662
Cnnm4	4	0.99736	0.99736	1.0	19162	0	0.90878	0.043521	0.075881	1.0	1391	1	0.90878
Agtr1a	4	0.99736	0.99736	1.0	19163	0	1.1064	0.073375	0.099457	1.0	1802	1	1.1064
Mink1	4	0.99737	0.99736	1.0	19164	0	0.85343	0.44424	0.44403	1.0	8136	0	0.85343
Sf3a1	1	0.99738	0.99741	1.0	19165	0	-0.5961	0.0026231	0.0025936	0.397808	211	1	-0.5961
Arhgef6	4	0.9976	0.99759	1.0	19166	0	1.1634	0.22979	0.23301	1.0	4246	1	1.1634
Olfr1277	4	0.99764	0.99765	1.0	19167	0	1.0521	0.1139	0.13225	1.0	2386	1	1.0521
Angpt2	4	0.99765	0.99765	1.0	19168	0	1.0806	0.10391	0.12399	1.0	2229	1	1.0806
Srp68	3	0.99766	0.99771	1.0	19169	0	1.0015	0.0013277	0.0031781	0.429516	140	1	1.0015
Zic5	4	0.99771	0.99772	1.0	19170	0	1.0872	0.041662	0.073714	1.0	1352	2	1.0872
Magi1	4	0.99775	0.99776	1.0	19171	0	1.4886	0.0057339	0.012691	0.796951	295	2	1.4886
Tfap4	4	0.9978	0.99781	1.0	19172	0	1.7474	0.00030678	0.00093216	0.209475	82	3	1.7474
C1ql3	4	0.99781	0.99782	1.0	19173	0	1.055	0.18944	0.19673	1.0	3581	1	1.055
Otud4	4	0.99787	0.99787	1.0	19174	0	1.3895	0.029665	0.053651	1.0	990	2	1.3895
Dcaf13	1	0.99794	0.99796	1.0	19175	0	-0.5961	0.0020595	0.0020347	0.338981	188	1	-0.5961
L3mbtl2	4	0.99799	0.99799	1.0	19176	0	1.0381	0.1947	0.20134	1.0	3665	1	1.0381
Nos3	4	0.99799	0.99799	1.0	19177	0	0.87171	0.11801	0.13557	1.0	2454	1	0.87171
Rps29	1	0.99802	0.99803	1.0	19178	0	-0.5961	0.001979	0.001944	0.332472	181	1	-0.5961
Rnf144b	4	0.99805	0.99804	1.0	19179	0	0.79054	0.15786	0.16928	1.0	3071	1	0.79054
Syndig1l	4	0.99805	0.99804	1.0	19180	0	0.80116	0.55511	0.55454	1.0	10227	0	0.80116
Retnlb	4	0.99806	0.99806	1.0	19181	0	0.98257	0.29313	0.29285	1.0	5349	1	0.98257
Lbx1	4	0.99809	0.99809	1.0	19182	0	1.401	0.0010777	0.0030214	0.426212	126	3	1.401
Rrp7a	2	0.99811	0.99809	1.0	19183	0	0.37173	0.0018869	0.0037145	0.468304	174	2	0.37173
Eps15l1	4	0.99812	0.99811	1.0	19184	0	1.0366	0.27128	0.27187	1.0	4970	1	1.0366
Olfr1322	4	0.99819	0.99819	1.0	19185	0	1.2815	0.0018893	0.0051926	0.53096	175	3	1.2815
Nudt2	4	0.99822	0.9982	1.0	19186	0	1.0805	0.072818	0.099005	1.0	1791	1	1.0805
Slc35c2	4	0.99824	0.99823	1.0	19187	0	0.9435	0.11032	0.12928	1.0	2333	1	0.9435
Trim33	4	0.99825	0.99824	1.0	19188	0	1.6593	0.00046287	0.0013553	0.261931	95	2	1.6593
Cd84	4	0.99828	0.99827	1.0	19189	0	1.338	0.021189	0.039394	0.987091	751	2	1.338
Tmem132c	4	0.99829	0.99828	1.0	19190	0	0.95608	0.2849	0.2849	1.0	5198	1	0.95608
Cdkn1b	4	0.99832	0.9983	1.0	19191	0	1.8206	0.00043941	0.0012821	0.255435	92	3	1.8206
Rrbp1	4	0.99835	0.99833	1.0	19192	0	1.0518	0.10307	0.12329	1.0	2218	1	1.0518
Zrsr2	1	0.99842	0.99846	1.0	19193	0	-0.5961	0.0015765	0.0015449	0.284347	159	1	-0.5961
Dhx34	4	0.99844	0.99841	1.0	19194	0	1.6848	0.00038478	0.0011422	0.239938	88	3	1.6848
Smc4	1	0.99844	0.99847	1.0	19195	0	-0.5961	0.0015631	0.0015321	0.284347	157	1	-0.5961
Gal3st1	4	0.99847	0.99844	1.0	19196	0	1.1008	0.21714	0.22148	1.0	4036	1	1.1008
Aff3	4	0.99847	0.99844	1.0	19197	0	0.99277	0.24033	0.24274	1.0	4428	1	0.99277
Alg3	4	0.99848	0.99845	1.0	19198	0	1.5355	0.00036851	0.0011038	0.237019	86	3	1.5355
Pde4a	4	0.99849	0.99846	1.0	19199	0	0.98856	0.24259	0.24489	1.0	4466	1	0.98856
Tsc22d4	4	0.99853	0.9985	1.0	19200	0	1.6538	0.0013209	0.0036679	0.468304	138	3	1.6538
Tor1a	4	0.99865	0.99862	1.0	19201	0	1.312	0.0044989	0.010546	0.737767	268	2	1.312
Gimd1	4	0.99866	0.99862	1.0	19202	0	0.9175	0.48589	0.48564	1.0	8916	0	0.9175
Gpatch8	4	0.99866	0.99862	1.0	19203	0	1.1717	0.01076	0.021476	0.876052	450	2	1.1717
Tyk2	4	0.99866	0.99863	1.0	19204	0	1.2012	0.020631	0.038484	0.987091	730	2	1.2012
Hif1a	4	0.99867	0.99864	1.0	19205	0	1.186	0.24177	0.2441	1.0	4448	1	1.186
Ctdspl2	4	0.99869	0.99866	1.0	19206	0	0.92464	0.37718	0.37676	1.0	6906	0	0.92464
Mup9	1	0.99872	0.99875	1.0	19207	0	-0.5961	0.0012813	0.0012616	0.253971	136	1	-0.5961
Prkd3	4	0.99878	0.99876	1.0	19208	0	1.33	0.0015894	0.004378	0.491587	160	2	1.33
Gna13	4	0.9988	0.99878	1.0	19209	0	1.3874	0.0098534	0.019891	0.868124	422	2	1.3874
Slc39a8	4	0.99881	0.99879	1.0	19210	0	1.03	0.3321	0.33162	1.0	6075	0	1.03
Galk1	4	0.99884	0.99882	1.0	19211	0	1.0916	0.097517	0.11883	1.0	2139	1	1.0916
Gnl3l	1	0.99888	0.9989	1.0	19212	0	-0.5961	0.0011203	0.0010997	0.237019	130	1	-0.5961
Uba7	4	0.9989	0.99888	1.0	19213	0	1.0094	0.27048	0.27106	1.0	4956	1	1.0094
Pcdh7	4	0.9989	0.99889	1.0	19214	0	1.2989	0.02317	0.042709	0.987404	818	2	1.2989
Cyp2a4	4	0.99894	0.99893	1.0	19215	0	1.0082	0.07094	0.097518	1.0	1762	1	1.0082
Olfr18	4	0.99895	0.99894	1.0	19216	0	0.9828	0.22306	0.22686	1.0	4139	1	0.9828
Snx17	4	0.99895	0.99894	1.0	19217	0	1.2078	0.023298	0.042932	0.987404	825	2	1.2078
Tnfrsf11b	4	0.99896	0.99894	1.0	19218	0	1.1565	0.267	0.26779	1.0	4885	1	1.1565
Dhfr	1	0.99901	0.99904	1.0	19219	0	-0.5961	0.00098617	0.00097212	0.215944	121	1	-0.5961
Rprd2	4	0.99906	0.99905	1.0	19220	0	1.5082	0.000806	0.0022872	0.361708	113	3	1.5082
Nr1d2	4	0.9991	0.99909	1.0	19221	0	1.0329	0.063401	0.091478	1.0	1663	1	1.0329
Cadm1	4	0.99911	0.9991	1.0	19222	0	1.4801	0.0014971	0.0041285	0.480645	151	3	1.4801
Olfr1121	4	0.99911	0.9991	1.0	19223	0	1.1752	0.039219	0.069636	1.0	1282	2	1.1752
Hdac1	4	0.99911	0.99911	1.0	19224	0	1.1757	0.02496	0.045745	1.0	860	1	1.1757
Morf4l1	4	0.99912	0.99912	1.0	19225	0	1.0114	0.1439	0.15733	1.0	2838	1	1.0114
Map1a	4	0.99913	0.99913	1.0	19226	0	1.0634	0.3035	0.30303	1.0	5536	1	1.0634
Ankrd66	4	0.99915	0.99914	1.0	19227	0	1.3096	0.0078745	0.016408	0.827922	369	2	1.3096
Cdkn2c	4	0.99916	0.99916	1.0	19228	0	1.862	9.7167e-05	0.0003558	0.096848	68	3	1.862
Hdac3	1	0.99917	0.9992	1.0	19229	0	-0.5961	0.00082516	0.00081893	0.195392	116	1	-0.5961
Rbms1	4	0.99918	0.99917	1.0	19230	0	1.9102	0.00060427	0.0017391	0.314102	99	3	1.9102
Nova2	4	0.9992	0.99919	1.0	19231	0	0.97622	0.080149	0.10487	1.0	1893	1	0.97622
Mapk13	4	0.99925	0.99925	1.0	19232	0	1.08	0.023509	0.043288	0.988864	831	2	1.08
Nup85	1	0.99927	0.9993	1.0	19233	0	-0.5961	0.00073124	0.00072928	0.178406	108	1	-0.5961
Vmn2r36	2	0.99929	0.9993	1.0	19234	0	0.57381	0.00071112	0.0013871	0.265415	107	2	0.57381
Zbtb24	4	0.99929	0.9993	1.0	19235	0	1.1659	0.025621	0.04684	1.0	878	2	1.1659
Asun	4	0.9993	0.99931	1.0	19236	0	2.319	2.2502e-05	8.9911e-05	0.034071	51	3	2.319
Pdx1	4	0.99931	0.99931	1.0	19237	0	1.2022	0.031686	0.057081	1.0	1051	2	1.2022
Zbtb41	4	0.99934	0.99935	1.0	19238	0	1.0026	0.34692	0.34637	1.0	6347	0	1.0026
Jazf1	4	0.99936	0.99936	1.0	19239	0	1.1244	0.018732	0.035206	0.983538	671	1	1.1244
4921507P07Rik	4	0.99937	0.99938	1.0	19240	0	1.6518	5.8453e-05	0.00023029	0.068469	64	3	1.6518
Dnaaf1	4	0.99939	0.9994	1.0	19241	0	1.2066	0.021763	0.040348	0.987091	773	2	1.2066
Ssr1	4	0.99943	0.99944	1.0	19242	0	1.6455	0.00075711	0.0021556	0.350071	111	3	1.6455
Zc3hav1	4	0.99944	0.99945	1.0	19243	0	1.3897	0.0043348	0.010272	0.737767	256	2	1.3897
Cbll1	4	0.99945	0.99946	1.0	19244	0	1.6627	0.00013682	0.00047671	0.126339	70	3	1.6627
Slc35c1	4	0.99949	0.99949	1.0	19245	0	1.1734	0.039728	0.070534	1.0	1296	2	1.1734
Cts8	4	0.99956	0.99956	1.0	19246	0	1.0467	0.11287	0.13141	1.0	2373	1	1.0467
Itgb1	4	0.99957	0.99957	1.0	19247	0	1.2954	0.01939	0.036355	0.987091	692	2	1.2954
Tet1	4	0.99957	0.99957	1.0	19248	0	1.1161	0.22119	0.22511	1.0	4107	1	1.1161
2310033P09Rik	4	0.99957	0.99957	1.0	19249	0	1.8387	2.6728e-05	0.00010579	0.037174	55	3	1.8387
